,year,race_num,race_name,location,start_date,driver,price,points,constructor,country_code,meeting_key_x,month,start_epoch,meeting_key_y,price_change_prev_race,price_rank,points_last_three_avg,points_last_five_avg,ppm_last_3,ppm_last_5
1224,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,VER,28.8,38.0,RBR,KSA,1258,4,1745168400,1258,0.1,2.0,29.33,28.0,1.02,0.97
1228,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,LEC,24.7,25.0,FER,KSA,1258,4,1745168400,1258,-0.3,3.0,9.33,19.0,0.38,0.77
1226,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,PIA,23.4,38.0,MCL,KSA,1258,4,1745168400,1258,0.3,4.0,38.0,26.8,1.62,1.15
1229,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,HAM,23.2,14.0,FER,KSA,1258,4,1745168400,1258,-0.1,5.0,16.0,17.0,0.69,0.73
1227,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,RUS,22.0,16.0,MER,KSA,1258,4,1745168400,1258,0.3,6.0,28.0,25.2,1.27,1.15
1230,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,ANT,19.7,15.0,MER,KSA,1258,4,1745168400,1258,0.1,7.0,22.0,24.5,1.12,1.24
1233,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,TSU,16.4,-17.0,RBR,KSA,1258,4,1745168400,1258,,8.0,10.33,10.0,0.63,0.61
1232,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,ALB,12.8,10.0,WIL,KSA,1258,4,1745168400,1258,-0.2,9.0,11.33,12.4,0.89,0.97
1238,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,SAI,10.7,12.0,WIL,KSA,1258,4,1745168400,1258,-0.6,10.0,1.0,2.2,0.09,0.21
1237,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,STR,9.7,1.0,AMR,KSA,1258,4,1745168400,1258,-0.2,11.0,8.67,9.6,0.89,0.99
1242,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,GAS,9.4,-17.0,ALP,KSA,1258,4,1745168400,1258,-0.6,12.0,1.67,4.0,0.18,0.43
1235,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,OCO,9.3,6.0,HAS,KSA,1258,4,1745168400,1258,0.6,13.0,13.33,12.0,1.43,1.29
1231,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,BEA,7.9,5.0,HAS,KSA,1258,4,1745168400,1258,0.6,14.0,15.33,12.0,1.94,1.52
1236,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,HUL,7.2,3.0,STK,KSA,1258,4,1745168400,1258,-0.6,15.0,-5.67,3.0,-0.79,0.42
1241,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,LAW,7.2,5.0,RB,KSA,1258,4,1745168400,1258,,15.0,9.0,3.8,1.25,0.53
1243,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,ALO,6.4,7.0,AMR,KSA,1258,4,1745168400,1258,-0.6,16.0,-2.33,-4.0,-0.36,-0.62
1246,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,DOO,5.6,1.0,ALP,KSA,1258,4,1745168400,1258,0.2,17.0,6.33,1.4,1.13,0.25
1239,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,HAD,5.1,8.0,RB,KSA,1258,4,1745168400,1258,0.6,18.0,8.0,1.0,1.57,0.2
1244,2025,5,Saudi Arabian Grand Prix,Jeddah,2025-04-20 17:00:00+00:00,BOR,4.5,3.0,STK,KSA,1258,4,1745168400,1258,0.0,19.0,3.0,-2.25,0.67,-0.5
1248,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04 20:00:00+00:00,NOR,30.1,55.0,MCL,USA,1259,5,1746388800,1259,0.1,1.0,31.67,39.0,1.05,1.3
1247,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04 20:00:00+00:00,VER,28.9,12.0,RBR,USA,1259,5,1746388800,1259,0.1,2.0,32.0,31.0,1.11,1.07
1251,2025,6,Miami Grand Prix,Miami Gardens,2025-05-04 20:00:00+00:00,LEC,24.6,-8.0,FER,USA,1259,5,1746388800,1259,-0.1,3.0,21.67,13.0,0.88,0.53
